name,nationalities,date_of_listing,source
Alexander Feliksovich SKLYAR,Russia,2023-07-19,cannada
Yulia Dmitrievna CHICHERINA,Russia,2023-07-19,cannada
Valery Nikolayevich FALKOV,Russia,2023-07-19,cannada
Olga Borisovna LYUBIMOVA,Russia,2023-07-19,cannada
Alla Yurievna MANILOVA,Russia,2023-07-19,cannada
Mikhail Borisovich PIOTROVSKY,Russia,2023-07-19,cannada
Alexei Leonidovich KOSTYLEV,Russia,2023-07-19,cannada
Gennady Yakovlevich TEMNIKOV,Russia,2023-07-19,cannada
Viktor Vladimirovich ZAPLATIN,Russia,2023-07-19,cannada
Dmitry Sergeevich SYTYI,Russia,2023-07-19,cannada
Yevgeniy KHODOTOV,Russia,2023-07-19,cannada
Aleksei Alekseevich MALYAREVICH,Russia,2023-07-19,cannada
Alexander Yurievich KUZIN,Russia,2023-07-19,cannada
Dmitry Nikolaevich BEZRUKIKH,Russia,2023-07-19,cannada
Maksim KHLOPIN,Russia,2023-07-19,cannada
Dmitry VOROTNEV,Russia,2023-07-19,cannada
Mariya Vasilyevna KOLEDA,Russia,2023-07-19,cannada
Oleg Vladimirovich TSARIK,Russia,2023-07-19,cannada
Mikhail Sergeyevich POTEPKIN,Russia,2023-07-19,cannada
Andrei Sergeyevich MANDEL,Russia,2023-07-19,cannada
Igor Valerievich LAVRENKOV,Russia,2023-07-19,cannada
Evgeny Markovich PAKERMANOV,Russia,2023-07-19,cannada
Andrey Vladimirovich BUROV,Russia,2023-07-19,cannada
Ivan Aleksandrovich MASLOV,Russia,2023-07-19,cannada
Igor Vladimirovich BOROVKOV,Russia,2023-07-19,cannada
Ivan Mikhailovich KAMENSKIKH,Russia,2023-07-19,cannada
Yuri Aleksandrovich OLENIN,Russia,2023-07-19,cannada
Sergey Aleksandrovich OBOZOV,Russia,2023-07-19,cannada
Igor Viktorovich MAKAROV,Russia,2023-08-04,cannada
Sergey Borisovich MUCHKAYEV,Russia,2023-08-22,cannada
Nikolay Aleksandrovich KOLESOV,Russia,2023-08-22,cannada
Vladimir Nikolaevich LEPIN,Russia,2023-08-22,cannada
Alexey Gennadievich KOMISSAROV,Russia,2023-08-22,cannada
Alexey Aleksandrovich PETROV,Russia,2023-09-20,cannada
Marina Yurievna EZHOVA,Russia,2023-09-20,cannada
Tuiaara Valerievna VASILIEVA,Russia,2023-09-20,cannada
Andrei Eduardovich STEPANOV,Russia,2023-09-20,cannada
Liudmila Borisovna NIZAMOVA,Russia,2023-09-20,cannada
Natalia Vladimirovna KOMAROVA,Russia,2023-09-20,cannada
Andrei Aleksandrovich MUKHIN,Russia,2023-09-20,cannada
Tereza Anatolyevna PONOMAREVA,Russia,2023-09-20,cannada
Natalia Vasilievna STREBKOVA,Russia,2023-09-20,cannada
Artyom Alexeeivich ZDUNOV,Russia,2023-09-20,cannada
Nikita Vladimirovich NAGORNY,Russia,2023-09-20,cannada
Anton Vyacheslavovich DEMIDOV,Russia,2023-09-20,cannada
Eleonora Mikhailovna FEDORENKO,Russia,2023-09-20,cannada
Larisa Anatolyevna MOSOLYGINA,Russia,2023-09-20,cannada
Ekaterina Vyacheslavovna SMORODA,Russia,2023-09-20,cannada
Danilo Aleksandrovich TRUBITSYN,Russia,2023-09-20,cannada
Mikhail Valeryevich SHILOV,Russia,2023-09-20,cannada
Pyotr Vladimirovich PEREVEZENTSEV,Russia,2023-09-20,cannada
Alexandr Semenovich BROD,Russia,2023-09-20,cannada
Svetlana Viktorovna ADAMENKO,Russia,2023-09-20,cannada
Natalia Alekseevna ZYKOVA,Russia,2023-09-20,cannada
Igor Rudolfovich MOROKOV,Russia,2023-09-20,cannada
Mikhail Lvovich KRUPIN,Russia,2023-09-20,cannada
Andrei Vladimirovich ZIMIN,Russia,2023-09-20,cannada
Anton Olegovich KOTYAKOV,Russia,2023-09-20,cannada
Olga Vladimirovna ROMANOVA,Russia,2023-09-20,cannada
Natalia Viktorovna GANKINA,Russia,2023-09-20,cannada
Olga Aleksandrovna KAZANTSEVA,Russia,2023-09-20,cannada
Irina Nikolaevna PINCHUK,Russia,2023-09-20,cannada
Alevtina Vasilyevna ANDREEVA,Russia,2023-09-20,cannada
Vladimir Yaroslavovich LUCHANINOV,Russia,2023-09-20,cannada
Fyodor Aleksandrovich LUKYANOV,Russia,2023-09-20,cannada
Andrey Vadimovich KORTUNOV,Russia,2023-09-20,cannada
Dmitri Vitalyevich TRENIN,Russia,2023-09-20,cannada
Natalya Valeryevna BURLINOVA,Russia,2023-09-20,cannada
Vasily Borisovich KASHIN,Russia,2023-09-20,cannada
Yaroslav Dmitrievich LISOVOLIK,Russia,2023-09-20,cannada
Anatoly Vasilievich TORKUNOV,Russia,2023-09-20,cannada
Evgeny Alexandrovich PRIMAKOV,Russia,2023-09-20,cannada
Vasily Olegovich AVCHENKO,Russia,2023-09-20,cannada
Alexander Vyacheslavovich MACHEVSKY,Russia,2023-09-20,cannada
Nadezhda Vladimirovna LAVRENTIEVA,Russia,2023-09-20,cannada
Igor Sergeyevich IVANOV,Russia,2023-11-09,cannada
Ivan Nikolaevich TIMOFEEV,Russia,2023-11-09,cannada
Aleksandr Oganovich CHUBARYAN CHUBARYAN,Russia,2023-11-09,cannada
Alexander Yevgenyevich KONKOV KONKOV,Russia,2023-11-09,cannada
Andrei Mikhailovich ILNITSKY,Russia,2023-11-09,cannada
Dmitry Vyacheslavovich SUSLOV,Russia,2023-11-09,cannada
Andrey Andreevich SUSHENTSOV SUSHENTSOV,Russia,2023-11-09,cannada
Oleg Nikolaevich BARABANOV,Russia,2023-11-09,cannada
Sara Lvovna SHOR,Russia,2023-11-09,cannada
Dmitry Yurievich BULANOV,Russia,2023-12-08,cannada
Vitaly Anatolyevich BIDNYK,Russia,2023-12-08,cannada
Abdulla Arsenovich GAZIMAGOMEDOV,Russia,2023-12-08,cannada
Victor Vadimovich VOLOGZHANIN,Russia,2023-12-08,cannada
Sergey Yurievich GRISHIN,Russia,2023-12-08,cannada
Artur Yurievich VDOVYN,Russia,2023-12-08,cannada
Samvel Artavazdovych GALSTYAN,Russia,2023-12-08,cannada
Nikolai Victorovich GORBACHEV,Russia,2023-12-08,cannada
Anatoly Nikolaevich GORCHAKOV,Russia,2023-12-08,cannada
Ramil Linarovich ZAMALETDINOV,Russia,2023-12-08,cannada
Igor Valerievich DERYUGIN,Russia,2023-12-08,cannada
Mikhail Mikhialovich KNYAZEV,Russia,2023-12-08,cannada
Evgeny Sergeevich KUZMIN,Russia,2023-12-08,cannada
Vladimir Ivanovich LEBEDKIN,Russia,2023-12-08,cannada
Mikhail Nikolaevich MAKSIMOV,Russia,2023-12-08,cannada
Sultan Raisovich MINAZETDINOV,Russia,2023-12-08,cannada
Andrei Pavlovich SABINOV,Russia,2023-12-08,cannada
Alexey Yurievich POCHERNIN,Russia,2023-12-08,cannada
Yulia Victorovna PRASOL,Russia,2023-12-08,cannada
Pavel Mikhailovych TROPKIN,Russia,2023-12-08,cannada
Sergei Olegovich SOROKIN,Russia,2023-12-08,cannada
Andrei Gennadievich TYUVIKOV,Russia,2023-12-08,cannada
Elena Valyerevna SHANDER,Russia,2023-12-08,cannada
Alexander Alexandrovich FOMIN,Russia,2023-12-08,cannada
Alexander Vasilievich KHLYUSTOV,Russia,2023-12-08,cannada
Tamerlan Ruslanovich TSALYKOV,Russia,2023-12-08,cannada
Igor Anatolyevich CHERNYI,Russia,2023-12-08,cannada
Sergey Nikolaevich SHVAIKO,Russia,2023-12-08,cannada
Alexander Nikolaevich SHYLOVYCH,Russia,2023-12-08,cannada
Ivan Vladimirovich SHUMAKOV,Russia,2023-12-08,cannada
Igor Yevgenyevich LEVITIN,Russia,2024-02-21,cannada
Leonid Yevgenyevich LEVITIN,Russia,2024-02-21,cannada
Andrey Viktorovich FILATOV,Russia,2024-02-21,cannada
Nikita Anatolyevich MISHIN,Russia,2024-02-21,cannada
Andrey Yurievich MOLCHANOV,Russia,2024-02-21,cannada
Andrei Removich BOKAREV,Russia,2024-02-21,cannada
Konstantin Victorovich KHAMLAI,Russia,2024-02-21,cannada
Sergei Eduardovich SARKIZOV,Russia,2024-02-21,cannada
Nikolai Eduardovich SARKIZOV,Russia,2024-02-21,cannada
Vladimir Vladimirovich PAVLOV,Russia,2024-02-21,cannada
Vladimir Vladimirovich MIKHEYCHIK,Russia,2024-05-16,cannada
Vladimir Ivanovich SHASTIN,Russia,2024-05-16,cannada
Evgeny Andreevich SHESTAKOV,Russia,2024-06-12,cannada
Alexander Alexandrovich MALKEVICH,Russia,2024-06-12,cannada
Yulia Fyodorvna SHAMAL,Russia,2024-06-12,cannada
Maksim Anatolyevich SHUGALEY,Russia,2024-06-12,cannada
Alexander Gennadyevich SIDYAKIN,Russia,2024-06-12,cannada
Anton Andreevich ALIKHANOV,Russia,2024-06-12,cannada
Boris Vsevolodovich GROMOV,Russia,2024-06-12,cannada
Ekaterina Mikhailovna MIZULINA,Russia,2024-06-12,cannada
Veronika Yuryevna KRASHENINNIKOVA,Russia,2024-06-12,cannada
Alexandra Vladimirovna KOSTERINA,Russia,2024-06-12,cannada
Aram Ashotovich GABRELYANOV,Russia,2024-06-12,cannada
Kirill Vladimirovich POPOV,Russia,2024-12-09,cannada
Yuriy Pavlovich DOROSHENKO,Russia,2024-12-09,cannada
Dmitry Vladimirovich LAIKOV,Russia,2024-12-09,cannada
Alexander Vladimirovich NAUMENKO,Russia,2024-12-09,cannada
Anver Tagirovich MUKSIMOV,Russia,2024-12-09,cannada
Alexander Alexandrovich BOCHAROV,Russia,2024-12-09,cannada
Alexander Arsenovich CHILENGIROV,Russia,2024-12-09,cannada
Sergey Vladimirovich YEVSYUKOV,Russia,2024-12-09,cannada
Kirill Victorovich SHAKUROV,Russia,2024-12-09,cannada
Aleksandra MELNICHENKO,Russia,2025-02-21,cannada
Denis Valentinovich KAMYSHEV,Russia,2025-02-21,cannada
Hubert SEIPEL,Russia,2025-02-21,cannada
Vladimir Vladimirovich POZNER,Russia,2025-02-21,cannada
Yelena Valeryevna VYALBE,Russia,2025-02-21,cannada
Ilya Andreyevich GAMBASHIDZE,Russia,2025-02-21,cannada
Vladimir Grigoryevich TABAK,Russia,2025-02-21,cannada
Nikolai Aleksandrovich TUPIKIN,Russia,2025-02-21,cannada
Sofia ZAKHAROVA,Russia,2025-02-21,cannada
Aleksey Sergeyevich GORESLAVSKY,Russia,2025-02-21,cannada
Timofey Vladimirovitch VASSILIEV,Russia,2025-02-21,cannada
Aleksandr Gennad’yevich STARUNSKY,Russia,2025-02-21,cannada
Denis Valerievich TYURIN,Russia,2025-02-21,cannada
Elizaveta Yuryevna BRODSKAYA,Russia,2025-02-21,cannada
Andrey Vladimirovich KIYASHKO,Russia,2025-02-21,cannada
Konstantin KALASHNIKOV,Russia,2025-02-21,cannada
Elena Mikhaylovna AFANASYEVA,Russia,2025-02-21,cannada
Aleksey Alekseyevich GARASHCHENKO,Russia,2025-02-21,cannada
Anastasia Igorevna YERMOSHKINA,Russia,2025-02-21,cannada
Aleksandr Vitalyevich NEZHENTSEV,Russia,2025-02-21,cannada
Konstantin Albertovich FEDORENKO,Russia,2025-02-21,cannada
Oleg Yuryevich NESTEROV,Russia,2025-02-21,cannada
Yevgeniy Rodionovich KIM,Russia,2025-02-21,cannada
Oleg Nikolaevich KOZHEMYAKO,Russia,2025-02-21,cannada
Ilya Vasilevich REBROV,Russia,2025-02-21,cannada
Igor Alekseevich ALTUSHKIN,Russia,2025-02-21,cannada
Dzhamaldin Emirmagomedovich PASHAYEV,Russia,2025-02-21,cannada
Mark Sergeevich BUZUK,Russia,2025-02-21,cannada
Vasily Vasilyevich ANISIMOV,Russia,2025-02-21,cannada
Anna Evgenievna TSIVILEVA,Russia,2025-02-21,cannada
Sergey Yevgenyevich TSIVILEV,Russia,2025-02-21,cannada
Dmitry Lvovich LOGINOV,Russia,2025-02-21,cannada
Konstantin Yurievich MIRZAYANTS,Russia,2025-03-01,cannada
Vitalii Nikolayevich YERMOLAEV,Russia,2025-03-01,cannada
Alexei Yurievich MILCHAKOV,Russia,2025-03-01,cannada
Yan Igorevich PETROVSKIY,Russia,2025-03-01,cannada
Evgenij Eduardovich RASSKAZOV,Russia,2025-03-01,cannada
Konstantin Aleksandrovich PIKALOV,Russia,2025-03-01,cannada
Andrey Vladimirovich AVERYANOV,Russia,2025-03-01,cannada
Vitalii Viktorovitch PERFILEV,Russia,2025-03-01,cannada
Stanislav Alexandrovich ORLOV,Russia,2025-03-01,cannada
Alexey Mikhailovich MARUSHCHENKO,Russia,2025-03-01,cannada
Aleksandr Vasilyevich BORTNIKOV,Russia,2021-03-21,cannada
Aleksandr Petrovich KALASHNIKOV,Russia,2021-03-21,cannada
Sergey Vladilenovich KIRIYENKO,Russia,2021-03-21,cannada
Igor Viktorovich KRASNOV,Russia,2021-03-21,cannada
Aleksey Yurievich KRIVORUCHKO,Russia,2021-03-21,cannada
Sergey Ivanovich MENYAILO,Russia,2021-03-21,cannada
Pavel Anatolyevich POPOV,Russia,2021-03-21,cannada
Andrey Veniaminovich YARIN,Russia,2021-03-21,cannada
Viktor Vasilyevich ZOLOTOV,Russia,2021-03-21,cannada
Elena Anatolievna LENSKAYA,Russia,2022-11-10,cannada
Diana Igorevna MISHCHENKO,Russia,2022-11-10,cannada
Ilya Pavlovich KOZLOV,Russia,2022-11-10,cannada
Andrei Andreevich ZADACHIN,Russia,2022-11-10,cannada
Mikhail Alekseevich SMIRNOV,Russia,2022-11-10,cannada
Danila Yurievich MIKHEEV,Russia,2022-11-10,cannada
Andrei Gennadievich SEDYSHEV,Russia,2022-11-10,cannada
Vera Nikolaevna CHERVONOVA,Russia,2022-11-10,cannada
Oleg Viktorovich ALYPOV,Russia,2022-11-10,cannada
Alexander Georgievich FEDORINOV,Russia,2022-11-10,cannada
Alexander SAMOFAL,Russia,2022-11-10,cannada
Roman Mikhailovich MEZENTSEV,Russia,2022-11-10,cannada
Konstantin Borisovich KUDRYAVTSEV,Russia,2022-11-10,cannada
Valery SUKHAREV,Russia,2022-11-10,cannada
Leonid Alekseevich SAGALAKOV,Russia,2022-11-10,cannada
Roman Saakovich SAAKYAN,Russia,2022-11-10,cannada
Vladimir Mikhailovich BOGDANOV,Russia,2022-11-10,cannada
Stanislav Valentinovich MAKSHAKOV,Russia,2022-11-10,cannada
Alexey ALEXANDROV,Russia,2022-11-10,cannada
Ivan Vladimirovich OSIPOV,Russia,2022-11-10,cannada
Vladimir Alexandrovich PANYAEV,Russia,2022-11-10,cannada
Aleksei Semyonovich SEDOV,Russia,2022-11-10,cannada
Kirill Yuryevich VASILIEV,Russia,2022-11-10,cannada
Oleg Pavlovich AGARKOV,Russia,2022-12-07,cannada
Ruslan Shakhaevich ALKHANOV,Russia,2022-12-07,cannada
Vladimir Leonidovich ANDREEV,Russia,2022-12-07,cannada
Sergey Viktorovich BACHURIN,Russia,2022-12-07,cannada
Oleg Anatolievich BARANOV,Russia,2022-12-07,cannada
Oleg Vladimirovich BEZSMELNITSYN,Russia,2022-12-07,cannada
Mikhail Anatolievich BORODIN,Russia,2022-12-07,cannada
Alexander Vladimirovich DEDOV,Russia,2022-12-07,cannada
Pavel Ivanovich GISHCHENKO,Russia,2022-12-07,cannada
Pavel Leonidovich KARANDA,Russia,2022-12-07,cannada
Mikhail Vladimirovich KOROBKIN,Russia,2022-12-07,cannada
Viktor Anatolievich KOSAREV,Russia,2022-12-07,cannada
Oleg Filippovich KUDINOV,Russia,2022-12-07,cannada
Abdurashid Magomedovich MAGOMEDOV,Russia,2022-12-07,cannada
Alexey Viktorovich OVSYANNIKOV,Russia,2022-12-07,cannada
Viktor Kuzmich PAUKOV,Russia,2022-12-07,cannada
Roman Yurievich PLUGIN,Russia,2022-12-07,cannada
Vladimir Nikolaevich PROKOPENKO,Russia,2022-12-07,cannada
Igor Konstantinovich ROMASHKIN,Russia,2022-12-07,cannada
Valery Alexandrovich SARZHIN,Russia,2022-12-07,cannada
Yury Nikolaevich SAVENKOV,Russia,2022-12-07,cannada
Andrey Fyodorovich SERGEEV,Russia,2022-12-07,cannada
Alexander Nikolaevich SOKRUTENKO,Russia,2022-12-07,cannada
Vladislav Alexandrovich TOLKUNOV,Russia,2022-12-07,cannada
Vasily Petrovich UMNOV,Russia,2022-12-07,cannada
Dmitry Yurievich VELMOZHKO,Russia,2022-12-07,cannada
Arkady Alexandrovich GOSTEV,Russia,2022-12-07,cannada
Valeriy Gennadyevich BOYARINEV,Russia,2022-12-07,cannada
Aleksandr Vladimirovich KHABAROV,Russia,2022-12-07,cannada
Rustam Alievich STEPANENKO,Russia,2022-12-07,cannada
Aleksandr Nikolayevich ROZIN,Russia,2022-12-07,cannada
Sergei Nikolayevich DUBINSKY,Russia,2022-12-07,cannada
Igor Vyacheslavovich BARINOV,Russia,2022-12-07,cannada
Irina Anatolyevna AGEEVA,Russia,2023-05-18,cannada
Nikolai Yuryevich BREEV,Russia,2023-05-18,cannada
Vyacheslav Vyacheslavovich DUKHIN,Russia,2023-05-18,cannada
Larisa Pavlovna FALKOVSKAYA,Russia,2023-05-18,cannada
Olga Vladimirovna IAROSLAVSKAIA,Russia,2023-05-18,cannada
Lenara Khakimovna IVANOVA,Russia,2023-05-18,cannada
Khamzat Asurin-Basinievich KHIRAKHMATOV,Russia,2023-05-18,cannada
Irina Nikolayevna POPOVA,Russia,2023-05-18,cannada
Galina Anatolyevna PIATYKH,Russia,2023-05-18,cannada
Andrey Yurievich VOROBYOV,Russia,2023-05-18,cannada
Sergei Grigorievich SHEVCHUK,Russia,2023-05-18,cannada
Anton Vladimirovich SOLOVIEV,Russia,2023-05-18,cannada
Tatiana Nikolaevna MOSKALKOVA,Russia,2023-05-18,cannada
Inna Nikolaevna MUKHINA,Russia,2023-05-18,cannada
Tatyana Fedorovna KOVALEVA,Russia,2023-05-18,cannada
Tamara Aleksandrovna LITVINOVA,Russia,2023-05-18,cannada
Anna Vladimirovna MITYANINA,Russia,2023-05-18,cannada
Ksenia Vladimirovna MISHONOVA,Russia,2023-05-18,cannada
Natalia Gennadyevna LISTOPADOVA,Russia,2023-05-18,cannada
Sergey Sergeyevich KRAVTSOV,Russia,2023-05-18,cannada
Evgeny Viktorovich KOZEEV,Russia,2023-05-18,cannada
Elena Mikhailovna ZAITSEVA,Russia,2023-05-18,cannada
Irina Aleksandrovna CHERKASOVA,Russia,2023-05-18,cannada
Anzhelika Vladimirovna EVDOKIMOVA,Russia,2023-05-18,cannada
Denis Evgenievich GRIBOV,Russia,2023-05-18,cannada
Eduard Valeryevich KABURNEEV,Russia,2023-08-17,cannada
Sergey Nikolaevich GORYAINOV,Russia,2023-08-17,cannada
Elena Evgenievna LEONENKO,Russia,2023-08-17,cannada
Denis Vladimirovich KOLESNIKOV,Russia,2023-08-17,cannada
Konstantin Aleksandrovich POKHILKO,Russia,2023-08-17,cannada
Evgeniy Leonidovich ZABARCHUK,Russia,2023-08-17,cannada
Vitaly Alexandrovich BELITSKY,Russia,2023-08-17,cannada
Svetlana Yurievna ALEXANDROVA,Russia,2023-08-17,cannada
Ekaterina Mikhailovna DOROKHINA,Russia,2023-08-17,cannada
Boris Georgievich LOKTIONOV,Russia,2023-08-17,cannada
Aleksandr Vitalievich MATVEENKO,Russia,2023-08-17,cannada
Kristina Vladimirovna PANSHINA,Russia,2023-08-17,cannada
Alexey Ivanovich GIRICHEV,Russia,2023-08-17,cannada
Svetlana Lyvovna PETRENKO,Russia,2023-08-17,cannada
Yekaterina Petrovna PAKHOMOVA,Russia,2023-08-17,cannada
Vadim Konstantinovich KALININ,Russia,2024-02-29,cannada
Alexandr Vladimirovich VARAPAEV,Russia,2024-02-29,cannada
Igor Borisovich RAKITIN,Russia,2024-02-29,cannada
Marina Andreyevna BOBEK,Russia,2024-02-29,cannada
Yekaterina Sergeyevna FROLOVA,Russia,2024-02-29,cannada
Kirill Sergeevich NIKIFOROV,Russia,2024-02-29,cannada
Andrey Nikolayevich EGOROV,Russia,2024-06-13,cannada
Dmitry Ivanovich TSYMBALENKO,Russia,2024-06-13,cannada
Edgar Manvelovich SEROPYAN,Russia,2024-06-13,cannada
Sergey Vitalievich PATLATYUK,Russia,2024-06-13,cannada
Arslan Nyamynovich MUSHAYEV,Russia,2024-06-13,cannada
Vasily Viktorovich UZDYAEV,Russia,2024-06-13,cannada
Dmitry Viktorovich SHAROVATOV,Russia,2024-06-13,cannada
Aleksandr Vladimirovich FYODOROV,Russia,2024-06-13,cannada
Ruslan Aleksandrovich SEMASHKO,Russia,2024-06-13,cannada
Sergey Anatolyevich MOROZ,Russia,2024-06-13,cannada
Elena Alekseevna KOROBKOVA,Russia,2024-06-13,cannada
Aleksei Anatolyevich ALEKSANDROV,Russia,2024-06-13,cannada
Yulia Mikhailovna POPOVA,Russia,2024-06-13,cannada
Peter GADET,South Sudan,2014-10-23,cannada
Marial CHANUONG,South Sudan,2014-10-23,cannada
Sunil RATNAYAKE,Sri Lanka,2023-01-06,cannada
Chandana Prasad HETTIARACHCHI,Sri Lanka,2023-01-06,cannada
Gotabaya RAJAPAKSA,Sri Lanka,2023-01-06,cannada
Mahinda RAJAPAKSA,Sri Lanka,2023-01-06,cannada
Abdelrahim Hamdan Dagalo,Sudan,2024-04-12,cannada
Ali Karti,Sudan,2024-04-12,cannada
Algoney Hamdan Dagalo Musa,Sudan,2025-02-06,cannada
Mirghani Idris Suleiman Idris,Sudan,2025-02-06,cannada
Mohamed Hamdan Dagalo Mousa,Sudan,2025-03-05,cannada
Amir Masar Abdurahman Aseel,Sudan,2025-03-05,cannada
Al-Tijani Al-Tahir Karshoum,Sudan,2025-03-05,cannada
Abdel Fattah Abdelrahman al-Burhan,Sudan,2025-03-05,cannada
El Tahir Mohamed El Awad El Amin,Sudan,2025-03-05,cannada
Salah Abdallah Mohamed Salah Gosh,Sudan,2025-03-05,cannada
Mohamed Atta Elmoula Abbas,Sudan,2025-03-05,cannada
Bashar al-Assad,Syria,2011-05-24,cannada
Farouk al-Shaara,Syria,2011-05-24,cannada
Adel Safar,Syria,2011-05-24,cannada
Ali Habib Mahmoud,Syria,2011-05-24,cannada
Maher al-Assad,Syria,2011-05-24,cannada
Ali Mamlouk,Syria,2011-05-24,cannada
Muhammad Ibrahim al-Shaar,Syria,2011-05-24,cannada
Atif Najib,Syria,2011-05-24,cannada
Hafez Makhlouf,Syria,2011-05-24,cannada
Mohammad Dib Zaytun,Syria,2011-05-24,cannada
Amjad Abbas,Syria,2011-05-24,cannada
Rami Makhluf,Syria,2011-05-24,cannada
Abd-al-Fattah Qudsiyah,Syria,2011-05-24,cannada
Jamil Hassan,Syria,2011-05-24,cannada
Rustom Ghazali,Syria,2011-05-24,cannada
Fawwaz al-Assad,Syria,2011-05-24,cannada
Munzir al-Assad,Syria,2011-05-24,cannada
Asif Shawkat,Syria,2011-05-24,cannada
Hisham Ikhtiyar,Syria,2011-05-24,cannada
Muhammad Nasif Khayrbik,Syria,2011-05-24,cannada
Mohamed Hamcho,Syria,2011-05-24,cannada
Iyad Makhlouf,Syria,2011-05-24,cannada
Bassam Al Hassan,Syria,2011-05-24,cannada
Dawud Rajiha,Syria,2011-05-24,cannada
Ihab Makhlouf,Syria,2011-05-24,cannada
Mohammad Mufleh,Syria,2011-08-11,cannada
Tawfiq Younes,Syria,2011-08-11,cannada
Mohammed Makhlouf,Syria,2011-08-11,cannada
Ayman Jabir,Syria,2011-08-11,cannada
Zoulhima Chaliche,Syria,2011-10-03,cannada
Riyad Chaliche,Syria,2011-10-03,cannada
Khalid Qaddur,Syria,2011-10-03,cannada
Ra’if Al-Quwatli,Syria,2011-10-03,cannada
Hayel Al-Assad,Syria,2011-10-03,cannada
Ali Al-Salim,Syria,2011-10-03,cannada
Rafiq Shahadah,Syria,2011-10-03,cannada
Jami Jami,Syria,2011-10-03,cannada
Hassan Bin-Ali Al-Turkmani,Syria,2011-10-03,cannada
Muhammad Said Bukhaytan,Syria,2011-10-03,cannada
Ali Douba,Syria,2011-10-03,cannada
Nawful Al-Husayn,Syria,2011-10-03,cannada
Husam Sukkar,Syria,2011-10-03,cannada
Muhammed Zamrini,Syria,2011-10-03,cannada
Munir Adanov (Adnuf),Syria,2011-10-03,cannada
Ghassan Khalil,Syria,2011-10-03,cannada
Mohammed Jabir,Syria,2011-10-03,cannada
Samir Hassan,Syria,2011-10-03,cannada
Fares Chehabi,Syria,2011-10-03,cannada
Tarif Akhras,Syria,2011-10-03,cannada
Issam Anbouba,Syria,2011-10-03,cannada
Walid Al-Moallem,Syria,2011-10-03,cannada
Bouthaina Shaaban,Syria,2011-10-03,cannada
Ali Abdul Karim Ali,Syria,2011-10-03,cannada
Tayseer Qala Awwad,Syria,2011-10-03,cannada
Adnan Hassan Mahmoud,Syria,2011-10-03,cannada
Jumah Al-Ahmad,Syria,2011-12-23,cannada
Lu’ai Al-Ali,Syria,2011-12-23,cannada
Jasim Al-Furayj,Syria,2011-12-23,cannada
Aous Aslan,Syria,2011-12-23,cannada
Ali Abdullah Ayyub,Syria,2011-12-23,cannada
Ghassan Belal,Syria,2011-12-23,cannada
Abdullah Berri,Syria,2011-12-23,cannada
George Chaoui,Syria,2011-12-23,cannada
Zuhair Hamad,Syria,2011-12-23,cannada
Amar Ismael,Syria,2011-12-23,cannada
Mujahed Ismail,Syria,2011-12-23,cannada
Saqr Khayr Bek,Syria,2011-12-23,cannada
Wajih Mahmud,Syria,2011-12-23,cannada
Kifah Moulhem,Syria,2011-12-23,cannada
Nazih,Syria,2011-12-23,cannada
Bassam Sabbagh,Syria,2011-12-23,cannada
Fu’ad Tawil,Syria,2011-12-23,cannada
Tala Mustafa Tlass,Syria,2011-12-23,cannada
Ibrahim Al-Hassan,Syria,2011-12-23,cannada
Fahid Al-Jassim,Syria,2011-12-23,cannada
Mohammad Al-Jleilati,Syria,2011-12-23,cannada
Mohammad Nidal Al-Shaar,Syria,2011-12-23,cannada
Muahmamd Al-Shaar,Syria,2011-12-23,cannada
Khald Al-Taweel,Syria,2011-12-23,cannada
Ali Barakat,Syria,2011-12-23,cannada
Ghiath Fayad,Syria,2011-12-23,cannada
Nazih Hassun,Syria,2011-12-23,cannada
Maan Jdiid,Syria,2011-12-23,cannada
Talal Makhluf,Syria,2011-12-23,cannada
Khalil Zghraybih,Syria,2011-12-23,cannada
Jawdat Ibrahim Safi,Syria,2012-01-25,cannada
Muhammad Ali Durgham,Syria,2012-01-25,cannada
Ramadan Mahmoud Ramadan,Syria,2012-01-25,cannada
Ahmed Yousef Jarad,Syria,2012-01-25,cannada
Naim Jasem Suleiman,Syria,2012-01-25,cannada
Jihad Mohamed Sultan,Syria,2012-01-25,cannada
Fo’ad Hamoudeh,Syria,2012-01-25,cannada
Bader Aqel,Syria,2012-01-25,cannada
Ghassan Afif,Syria,2012-01-25,cannada
Mohamed Maaruf,Syria,2012-01-25,cannada
Yousef Ismail,Syria,2012-01-25,cannada
Jamal Yunes,Syria,2012-01-25,cannada
Mohsin Makhlouf,Syria,2012-01-25,cannada
Ali Dawwa,Syria,2012-01-25,cannada
Mohamed Khaddor,Syria,2012-01-25,cannada
Suheil Salman Hassan,Syria,2012-01-25,cannada
Wafiq Nasser,Syria,2012-01-25,cannada
Ahmed Dibe,Syria,2012-01-25,cannada
Makhmoud al-Khattib,Syria,2012-01-25,cannada
Mohamed Heikmat Ibrahim,Syria,2012-01-25,cannada
Nasser Al-Ali,Syria,2012-01-25,cannada
Wael Nader Al-Halqi,Syria,2012-03-05,cannada
Mansour Fadlallah Azzam,Syria,2012-03-05,cannada
Emad Abdul-Ghani Sabouni,Syria,2012-03-05,cannada
Sufian Allaw,Syria,2012-03-05,cannada
Adnan Slakho,Syria,2012-03-05,cannada
